index,corpus,source,id,sentence,token,time_start,time_end,start,end
3183,russian_l2_chuvash,rnm1957_20170812_RosNik_KI_o_pasekah_ogorodah_rus.eaf,638,"пойдем тогда мы, Тань, ты допила?",допила,837.029,838.738,27,32
3184,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,566,потом мы на теплоходе один год поплыли до Астрахани,поплыли,841.833,846.29,32,38
3185,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,591,ЕГЭ хорошо сдала,сдала,881.878,883.108,12,16
3186,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,709,пожила,пожила,1044.63,1045.39,1,6
3187,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,806,вот они там жили,жили,1168.882,1170.322,13,16
3188,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,830,"в прошлом году попробовала, то есть пожила сейчас вот в Царицыно-то",пожила,1199.391,1203.731,37,42
3189,russian_l2_chuvash,rnm1957_2017_RosNik_KI_VB_RusText_o_shkole_i_sele.eaf,988,"отжили свое, как бы их срезают там",отжили,1211.771,1214.444,1,6
3190,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,841,сейчас заявку дала,дала,1217.216,1218.446,15,18
3191,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,843,"заявку, говорит, приняли, одобрили",приняли,1218.476,1220.406,18,24
3192,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,865,до этого она жила в трехкомнатной квартире,жила,1252.011,1255.35,14,17
3193,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,869,"там двое жили, две девочки",жили,1263.751,1265.291,10,13
3194,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,876,там трое жили,жили,1272.576,1273.646,10,13
3195,russian_l2_chuvash,rnm1957_20170807_RosNik_VB_RusText.eaf,892,там они по двое жили,жили,1289.451,1291.48,17,20
3196,russian_l2_chuvash,rnm1957_2017_RosNik_KI_VB_RusText_o_shkole_i_sele.eaf,1143,"там и белье полоскали, там и скотина пила",пила,1394.13,1397.134,38,41
3197,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,158,в Чебоксарах даже не брали,брали,230.325,231.925,22,26
3198,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,210,как муж умер,умер,316.365,317.415,9,12
3199,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,286,умерла,умерла,437.13,437.78,1,6
3200,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,300,здесь жили,жили,449.905,451.015,7,10
3201,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,399,сразу умер,умер,586.03,586.8,7,10
3202,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,473,умерли,умерли,681.605,682.475,1,6
3203,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,475,сами умерли тоже,умерли,687.975,689.625,6,11
3204,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,648,"пришли, забрали",забрали,966.05,967.39,9,15
3205,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,1299,поэтому сдала,сдала,1818.715,1819.815,9,13
3206,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,1337,раньше шкуру брали,брали,1888.085,1889.495,14,18
3207,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,1559,жила у сестренки,жила,2189.605,2191.155,1,4
3208,russian_l2_chuvash,vms1949_20170812_VerMerk_KI_RusText_o_zhizni+grabli.eaf,1579,потом у сестренки жила,жила,2213.63,2215.2,19,22
3209,russian_l2_chuvash,zaj1957_20170806_ZinaidaAlekseevnaJakovleva_KI_RusText_01.eaf,4,"это, чуть-чуть постарше надо спрашивать, как жили, к кому еще обращаться постарше, сейчас скажу",жили,14.89,20.29,46,49
3210,russian_l2_chuvash,zaj1957_20170806_ZinaidaAlekseevnaJakovleva_KI_RusText_01.eaf,326,"ну, тогда ж многие, говорит, умерли, четыре только до... ну",умерли,610.35,614.85,30,35
3211,russian_l2_chuvash,zaj1957_20170806_ZinaidaAlekseevnaJakovleva_KI_RusText_01.eaf,376,"ну, всех забрали на...",забрали,697.025,699.675,10,16
3212,russian_l2_chuvash,zaj1957_20170806_ZinaidaAlekseevnaJakovleva_KI_RusText_01.eaf,430,"там жила, сейчас переехала сюда, она лучше знает, наверное, она постарше, больше семидесяти, наверное, ей уже",жила,782.61,788.44,5,8
3213,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_RusText_socioanketa.eaf,60,Она такую любовь привила,привила,113.965,115.775,18,24
3214,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,104,"я в Питере один месяц жила, это для меня было, знаете",жила,115.27,118.41,23,26
3215,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,118,на Салтыкова-Щедрина мы жили,жили,139.215,140.845,25,28
3216,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_RusText_socioanketa.eaf,121,"я никуда не уезжала, я здесь же всю жизнь жила, в нашей родной же школе",жила,218.31,222.86,43,46
3217,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_RusText_socioanketa.eaf,127,"впоследствии мне уже дали пятый восьмой класс, а потом я стала учительницей средней школы",дали,225.98,231.56,22,25
3218,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,198,"ну, в то время еще жили очень бедно",жили,252.18,254.07,20,23
3219,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,208,вот и жили четыре года,жили,263.535,264.795,7,10
3220,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,218,"а первый год мы уж жили на прак... э, на квартире, у людей",жили,279.36,283.57,20,23
3221,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,232,и вот мы там жили,жили,292.19,293.29,14,17
3222,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,234,"один год мы прожили, а потом",прожили,293.665,295.465,13,19
3223,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,250,и вот в тридцать седьмой комнате мы жили,жили,310.215,312.105,37,40
3224,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_RusText_socioanketa.eaf,252,но жили они всю жизнь,жили,442.715,444.325,4,7
3225,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,456,"на это мы жили, за три копейки мы покупали",жили,614.045,616.585,11,14
3226,russian_l2_chuvash,zbk1950_20170808_ZinBor_KI_Peduchilishe_long_rus.eaf,472,"а там, где новое общежитие, мы жили вчетвером",жили,638.225,640.895,32,35
3227,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,22,в этой деревне жила,жила,26.265,27.405,16,19
3228,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,61,три года жила там,жила,61.48,62.75,10,13
3229,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_istorija_o_ljagushke.eaf,64,"сняла, что ты хочешь снимать, думала",сняла,76.395,77.985,1,5
3230,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_rabote.eaf,66,летом в лесу там жили,жили,103.805,105.595,18,21
3231,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,131,дома жила,жила,122.505,123.435,6,9
3232,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_istorija_o_ljagushke.eaf,128,"это, он умер",умер,129.915,130.875,9,12
3233,russian_l2_chuvash,zns1934_20170810_ZojNik_KI_Puteshestvija_sluchaj_v_gorah_rus.eaf,102,я брала,брала,150.635,151.595,3,7
3234,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,161,на третьем этаже девчонки жили,жили,154.365,156.785,27,30
3235,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,163,на первом этаже мальчишки жили,жили,156.835,158.285,27,30
3236,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_rabote.eaf,122,"и молоко, и мясло... масло взяли, и творог, наверное, туда",взяли,169.435,173.385,28,32
3237,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_rabote.eaf,124,"взяли, сколько надо",взяли,173.875,175.105,1,5
3238,russian_l2_chuvash,zns1934_20170810_ZojNik_KI_Puteshestvija_sluchaj_v_gorah_rus.eaf,124,вверх подняли,подняли,207.465,208.545,7,13
3239,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_rabote.eaf,158,"ээ, мы там же спали",спали,217.14,218.51,15,19
3240,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_rabote.eaf,164,"там все девчонки там жили, там",жили,223.305,226.245,23,26
3241,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,280,так мы так просто жили,жили,263.555,265.135,19,22
3242,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,342,вот так жили,жили,324,325.85,9,12
3243,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,350,"всё мальчика, мальчика ждали",ждали,330.931,332.612,24,28
3244,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,361,"пять родила, один умерла",умерла,346.69,348.55,19,24
3245,russian_l2_chuvash,zns1934_20170809_ZojNik_KI_RusText_o_zhizni_A.eaf,369,"библиотека работает, и она тоже дома не жила бы",жила,352.5,354.98,41,44
3246,russian_l2_chuvash,zns1934_20170810_ZojNik_KI_Puteshestvija_sluchaj_v_gorah_rus.eaf,236,"как умерла, конечно",умерла,400.005,401.595,5,10
3247,russian_l2_karel,20210703a_UstjeVidlitsy_AA1963.eaf,673,"Собрались за стол, а мужики ждали, ждали и не стали.",ждали,1403.183,1406.414,29,33
3248,russian_l2_karel,20210703a_UstjeVidlitsy_AA1963.eaf,673,"Собрались за стол, а мужики ждали, ждали и не стали.",ждали,1403.183,1406.414,36,40
3249,russian_l2_karel,20210703a_UstjeVidlitsy_AA1963.eaf,673,"Собрались за стол, а мужики ждали, ждали и не стали.",ждали,1403.183,1406.414,29,33
3250,russian_l2_karel,20210703a_UstjeVidlitsy_AA1963.eaf,673,"Собрались за стол, а мужики ждали, ждали и не стали.",ждали,1403.183,1406.414,36,40
3251,russian_l2_karel,20190702a_Petrozavodsk_AG1987.eaf,292,"Но потом, когда мы начали углубленно изучать, я понял, что ни черта не знаю.",понял,572.693,578.319,93,97
3252,russian_l2_karel,20190702a_Petrozavodsk_AG1987.eaf,440,"Ну как -то, как -то народ очень, очень тепло это всё дело воспринял.",воспринял,910.178,914.733,59,67
3253,russian_l2_karel,20190702a_Petrozavodsk_AG1987.eaf,1998,"Не понял, не понял вопроса.",понял,3878.913,3880.361,4,8
3254,russian_l2_karel,20190702a_Petrozavodsk_AG1987.eaf,1998,"Не понял, не понял вопроса.",понял,3878.913,3880.361,14,18
3255,russian_l2_karel,20210706a_Nurmolitsi_AI1938.eaf,224,"Правнучка, пятнадцать лет, её тоже она взяла туда,",взяла,593.76,596.58,40,44
3256,russian_l2_karel,20210702a_Gavrilovka_AIG1938.eaf,37,"до Верхней Видлицы, я там жила.",жила,103.85,106.81,27,30
3257,russian_l2_karel,20210702a_Gavrilovka_AIG1938.eaf,50,"так он уже умер давно, а",умер,123.3,125.42,12,15
3258,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,276,"А они дали лодку, лодку",дали,3075.571,3078.955,7,10
3259,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,232,"Художник такой, был, был, помер уже.",помер,369.84,372.165,27,31
3260,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,448,"Взяла с собой книжку, специально по киндасовским",Взяла,703.577,706.159,1,5
3261,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,985,"Я вот когда начала с ним разговаривать, я поняла, что надо мне скорее оттуда бежать.",поняла,1601.378,1605.318,43,48
3262,russian_l2_karel,20210628a_Vedlozero_AS1950.eaf,52,"но дочка одна, сын -то умер уже давно, а дочка одна там.",умер,168.2,174.255,24,27
3263,russian_l2_karel,20190704a_Petrozavodsk_AS1977.eaf,307,"Люди ставят спектакли, в Эссойле даже финны недавно сняли к семидесятипятилетию освобождения Республики Карелия от",сняли,1593.564,1601.562,53,57
3264,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,314,Не жили с родителями.,жили,2716.269,2718.474,4,7
3265,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,504,"В народе, вроде, прижился.",прижился,4023.5,4025.261,18,25
3266,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,618,"Отец у нас умер в сорок втором году,",умер,5037.168,5040.057,12,15
3267,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,620,"умер, так что мама воспитывала одна пятерых нас.",умер,5040.089,5044.192,2,5
3268,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,908,"Если б я почаще жила бы там подольше, и тоже также окала, и так же с ними разговариваю.",жила,6241.814,6247.141,17,20
3269,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,98,"Бараке жила, тогда только было",жила,2686.818,2690.029,8,11
3270,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,338,"И= а я всегда с мамой спала, вот сейчас думаю, девочки,",спала,3199.797,3203.875,23,27
3271,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,387,"отец умер в марте,",умер,3305.043,3306.999,6,9
3272,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,716,"И= а сестра тут жила, рядом",жила,4015.053,4018.437,17,20
3273,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,793,Вот так ш= жили,жили,4172.652,4174.431,12,15
3274,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,653,"Ну я привилась, например.",привилась,2396.722,2401.096,6,14
3275,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,921,"молчала, потом тут как я взяла, да как топнула ногой, так показала, мол,",взяла,3535.762,3540.705,26,30
3276,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,360,"она всю жизнь рассказывала, что... про этого человека, который умер.",умер,7227.475,7231.301,64,67
3277,russian_l2_karel,20210706a_Nurmolitsy_GZ1954.eaf,234,а он через четыре... девяносто четыре он года умер.,умер,404.839,408.17,47,50
3278,russian_l2_karel,20190702a_Petrozavodsk_AT1997.eaf,149,"Вот, дальше, Лё= Лённрот получил сведения об этом, подал заявление на грант.",подал,635.683,642.616,52,56
3279,russian_l2_karel,20210706a_Olonets_IGT1959.eaf,816,"А всё равно жили хорошо, мы всё время играли на улице, добрые мы все были, кучные были.",жили,2544.765,2551.385,13,16
3280,russian_l2_karel,20210706a_Olonets_IGT1959.eaf,834,"что нас змеи покусают, как -то ничего, вот мы спокойно жили.",жили,2586.754,2590.215,56,59
3281,russian_l2_karel,20210702a_Verhovje_KNN1949.eaf,175,Жила у тётушки.,Жила,455.262,456.7,1,4
3282,russian_l2_karel,20210702a_Verhovje_KNN1949.eaf,1360,"И в течение года он понял, что я...",понял,3383.791,3387.062,21,25
3283,russian_l2_karel,20210702a_Simon_Navolok_GVK1965.eaf,96,"А так этого, он теперь -то умер.",умер,2537.45,2542.059,28,31
3284,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,93,"других, там, н= не приходили, у кого жили, скажем, да.",жили,397.41,401.159,38,41
3285,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,129,"А я это по разговору поняла и взяла концертное платье своё красивое, и взяла это...",взяла,539.39,546.709,31,35
3286,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,129,"А я это по разговору поняла и взяла концертное платье своё красивое, и взяла это...",взяла,539.39,546.709,72,76
3287,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,131,у н= у директора Марциальных вод и у секретаря все цветы взяла,взяла,552.804,557.508,58,62
3288,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,597,и я пошла по дорожечке и поднялась в Ледовом дворце в Кондопоге на сцену.,поднялась,3304.503,3311.459,26,34
3289,russian_l2_karel,20190702a_Petrozavodsk_AG1987.eaf,574,"границы открылись, страна развалилась, и Финляндия клич дала, то есть все наши граждане, давайте к нам.",дала,1246.863,1252.798,57,60
3290,russian_l2_karel,20190630a_Vedlozero_LIP1969.eaf,514,которые жили.,жили,2298.996,2305.89,9,12
3291,russian_l2_karel,20190630a_Vedlozero_LIP1969.eaf,528,"Дочка вот вышла, её дочка замуж за белоруса, жила в Петрозаводске,",жила,2359.55,2365.463,65,68
3292,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,326,Как звали?,звали,2719.34,2720.34,5,9
3293,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,552,"учила в школе карельскому языку ребят, она жила у нас.",жила,4086.991,4090.14,44,47
3294,russian_l2_karel,20210706a_Olonets_LVT1964.eaf,666,"По принципу плетения бересты, которая здесь жила.",жила,2427.975,2437.57,106,109
3295,russian_l2_karel,20210706a_Megrega_MH1958.eaf,134,"зачерпнул в бассейне, пришёл, покакал, налил, ушёл.",налил,247.4,251.41,40,44
3296,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,437,"Он должен в первую очередь сам исследовать, откуда это пожар взялся.",взялся,1085.175,1091.119,62,67
3297,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,439,Вы меня поняли?,поняли,1092.566,1093.699,9,14
3298,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,481,"Может быть, поняли бы, что лес надо тоже спасать!",поняли,1206.79,1211.332,13,18
3299,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1101,"Это то самое поднялся, это ива.",поднялся,3101.632,3104.097,14,21
3300,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1288,"Ну, и они вот этот лес взяли.",взяли,3658.491,3661.08,24,28
3301,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1293,"А думаю, хорошо, что взяли.",взяли,3672.878,3676.331,42,46
3302,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1377,"И когда муж у меня умер, я туда и поса",умер,3935.253,3939.171,20,23
3303,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,798,"Сельга я жила, бабушка жила.",жила,2130.707,2133.16,10,13
3304,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,798,"Сельга я жила, бабушка жила.",жила,2130.707,2133.16,24,27
3305,russian_l2_karel,20200316a_Voknavolok_MNF1954.eaf,587,"Челове=, главное, чтобы ты был человеком, чтобы не плевался, не дрался, не это самое.",дрался,3100.78,3109.88,126,131
3306,russian_l2_karel,20200316a_Voknavolok_MNF1954.eaf,436,"Я думаю, когда у нас с колхо=, в, до, наверное, до колхозов во всяком случае, потому что даже после революции же колхозы -то не сразу создались, люди -то ещё жили на своих землях.",жили,2203.051,2213.637,159,162
3307,russian_l2_karel,20210705a_Kotkozero_MPP1937.eaf,993,"муж умер, да, там с квартирой что -то не так в Петрозаводске, она была еще редактором там",умер,3164.322,3172.097,5,8
3308,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,2336,"Две бутылки, нафиг мне они сдались.",сдались,10291.939,10294.273,28,34
3309,russian_l2_karel,20210705a_Kotkozero_MPP1937.eaf,724,"трудно жилось после войны, и у нас обосновались много поселков лесных",жилось,2553.37,2558.886,8,13
3310,russian_l2_karel,20210702a_Vidlitsa_NMZ1945.eaf,1280,умерло,умерло,3168.879,3169.873,1,6
3311,russian_l2_karel,20210627a_Veshkelitsa_O1955-2.eaf,57,"Я поняла, что они вообще.",поняла,192.419,193.85,3,8
3312,russian_l2_karel,20210627a_Veshkelitsa_O1955-2.eaf,126,"Это, умерли.",умерли,382.143,383.384,6,11
3313,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,155,"Потом папа умер,",умер,503.761,505.166,12,15
3314,russian_l2_karel,20210627a_Veshkelitsa_O1955-2.eaf,299,"И лежит, как будто умер.",умер,780.9,783.517,20,23
3315,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,498,"И они, значит, ну, при мне брали там",брали,1141.286,1143.929,28,32
3316,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,523,"Да, а я думаю, интересно, котелка они не взяли, какие -то?",взяли,1186.081,1189.535,42,46
3317,russian_l2_karel,20210629a_Svyatozero_VIZ1934.eaf,358,"Брала, буханка хлеба была, я хорошо помню.",Брала,2243.33,2246.282,1,5
3318,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,128,"И он по- предательски, конечно, выдал, что я приеду туда.",выдал,535.014,538.713,33,37
3319,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,1592,"У меня Ленка была ноябрьская, и то взяли.",взяли,6649.283,6651.183,36,40
3320,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,1770,И все ее звали колдуньей.,звали,7001.747,7005.515,34,38
3321,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,1822,"Ну, конечно, он в тот год умер - может, через неделю или через две.",умер,7087.347,7091.131,27,30
3322,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,2216,"Бабушкины вышивки взяли все эти, которые чтобы домик украсить, занавески на окна.",взяли,8317.188,8321.86,19,23
3323,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,128,"Отморозил ноги, и потом сахарный диабет, и умер.",умер,2863.887,2869.477,88,91
3324,russian_l2_karel,20210702b_Vidlitsa_OPI1962.eaf,251,"А вы в Михайловском жили, да?",жили,910.12,911.8,21,24
3325,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,905,"И сидит ещё, что Миша не понял, вот",понял,1542.906,1545.396,26,30
3326,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,1096,"Такой важный, что хоть бы сам жопу поднял да сделал, значит, ещё.",поднял,1932.378,1936.572,36,41
3327,russian_l2_karel,20190625а_Petrozavodsk_TB1961.eaf,286,Я даже выслушала экскурсию в вепсском музее на вепсском языке и все поняла и даже загадки подгадывала.,поняла,996.69,1005.094,69,74
3328,russian_l2_karel,20210702a_Gavrilovka_AIG1938.eaf,19,"Она вот в той половине жила,",жила,35.72,38.22,46,49
3329,russian_l2_karel,20200316a_Voknavolok_MNF1954.eaf,469,"Их отдали, и это было подсобное хозяйство Костомукшского комбината.",отдали,2378.822,2381.964,4,9
3330,russian_l2_karel,20210706a_Ilyinskiy_TII1960.eaf,780,"Что, ну, они бы= они жили дома.",жили,1972.92,1974.53,22,25
3331,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,1618,"Ну они ждали наверное, я не знаю чего.",ждали,9852.692,9855.623,8,12
3332,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,1056,"Ну поняла, поняла.",поняла,7348.075,7349.466,4,9
3333,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,1056,"Ну поняла, поняла.",поняла,7348.075,7349.466,12,17
3334,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,328,"Да, среди карелов жили.",жили,2371.446,2373.868,19,22
3335,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,717,"у Беляевых в доме бабушка жила, она...",жила,5711.204,5714.263,27,30
3336,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,1003,Звали...,Звали,1916.414,1919.153,1,5
3337,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,1541,вот брала этот...,брала,2691.872,2692.642,5,9
3338,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,1564,"бабушка брала ломоть хлеба,",брала,2713.922,2715.678,9,13
3339,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,326,"в интернате, например, жило, восемьдесят человек училось в школе.",жило,620.492,622.755,24,27
3340,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,341,где дети жили.,жили,640.984,642.305,10,13
3341,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,1292,"то есть он уже понял,",понял,2307.102,2308.254,16,20
3342,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,562,концерт с Андрейко Алекссем Захаровичем дали.,дали,3180.196,3182.901,41,44
3343,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,2368,не прижился.,прижился,4083.609,4084.546,4,11
3344,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,910,"Брата жена, тоже умерла уже, нет вживых.",умерла,1753.877,1757.077,18,23
3345,russian_l2_karel,20210702a_Olonets_TP1960.eaf,34,Раньше мы жили всё по карельским обычаям.,жили,375.53,381.7,77,80
3346,russian_l2_karel,20190702a_Pryazha_TPK1958.eaf,589,"Я поняла, что им жильё надо.",поняла,1815.035,1816.904,3,8
3347,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,1729,"Я не знаю, где они ели и пили, наверное, по домам.",пили,8819.087,8823.651,47,50
3348,russian_l2_karel,20190630a_Vedlozero_LIP1969.eaf,76,"меня отдали в детский сад, чтобы я там выучила карель= ой, русский язык и могла уже пойти в школу.",отдали,335.743,340.978,6,11
3349,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,3628,"закончил, он умер в семь= восемь= семьдесят втором, по- моему.",умер,6028.387,6031.249,14,17
3350,russian_l2_karel,20210706a_Ilyinsky_VVL1957.eaf,145,"Мне собственно дочь дала тоже утоп такой яркий, вот.",дала,416.929,424.421,21,24
3351,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,586,Много -то мы и не брали.,брали,1318.711,1320.243,19,23
3352,russian_l2_karel,20210706b_Ilyinsky_VVL1957.eaf,1349,Мне удалось одну только найти.,удалось,3780.284,3784.85,5,11
3353,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,905,"Как умер, ведь я только была.",умер,1935.363,1937.022,5,8
3354,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,906,"А я говорю - так вот умер, не дышит.",умер,1937.022,1939.053,22,25
3355,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,918,"видишь, на даче, дак он в Кирове умер.",умер,1953.587,1956.576,34,37
3356,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,228,на которой удалось жить.,удалось,1210.212,1214.86,12,18
3357,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,1375,Подружка у меня в этом году от ковида умерла.,умерла,2843.52,2846.584,39,44
3358,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,1702,"прям мы с ней шестьдесят лет дружили, умерла так.",умерла,3581.575,3584.529,39,44
3359,russian_l2_karel,20190704a_Petrozavodsk_AS1977.eaf,299,На пожертвования удалось сделать,удалось,1690.188,1693.03,18,24
3360,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,467,"А так мы с ней, конечно, очень дружно жили.",жили,1041.019,1043.713,39,42
3361,russian_l2_karel,20210706a_Ilyinskiy_VML1956.eaf,1451,"Сняла, подбирала стихи, потом задумавала, куда к людям идти, интервью, как вот совхоз",Сняла,5850.262,5856.972,1,5
